book_id,category_id,rating_id,date_id,price,availability
929,33,5,1,11.05,5
930,33,5,1,24.91,5
931,33,1,1,13.66,3
932,33,2,1,23.59,3
933,33,4,1,34.32,3
934,33,4,1,33.14,3
935,34,5,1,20.47,15
936,34,3,1,49.46,15
937,34,5,1,39.67,8
938,34,1,1,28.77,7
939,34,5,1,17.97,7
940,34,3,1,49.97,3
941,35,3,1,33.34,19
942,35,5,1,12.61,15
943,35,4,1,27.55,15
944,35,1,1,23.99,15
945,35,5,1,38.85,14
946,35,2,1,43.14,12
947,35,4,1,21.0,11
948,35,5,1,21.59,11
949,35,2,1,36.91,8
950,35,2,1,51.74,7
951,35,4,1,33.92,3
952,35,1,1,44.88,3
953,36,1,1,16.85,15
954,36,1,1,21.15,11
955,36,2,1,39.55,7
956,36,4,1,48.19,7
957,36,4,1,42.57,3
958,37,2,1,12.84,19
959,37,5,1,23.82,18
960,37,3,1,52.22,18
961,37,5,1,43.61,14
962,37,1,1,13.82,14
963,37,2,1,39.24,14
964,37,1,1,18.32,6
965,37,3,1,31.49,5
966,37,4,1,59.71,4
967,37,1,1,34.93,4
968,37,2,1,15.77,3
969,38,2,1,31.77,16
970,38,5,1,52.79,14
971,38,2,1,24.04,3
972,39,5,1,17.66,18
973,39,5,1,32.24,16
974,39,1,1,37.8,15
975,39,2,1,20.91,9
976,39,1,1,46.33,7
977,39,5,1,55.65,4
1,1,1,1,13.12,5
978,40,2,1,46.35,16
979,40,2,1,46.03,16
980,40,4,1,52.15,14
981,40,4,1,12.08,7
982,40,5,1,46.49,6
983,41,5,1,29.87,14
984,41,2,1,15.79,6
985,42,5,1,54.0,16
986,42,1,1,47.72,14
987,42,2,1,25.77,7
988,43,4,1,58.33,8
989,44,2,1,35.88,8
990,45,5,1,54.81,9
991,46,4,1,49.05,16
992,46,1,1,54.07,14
993,46,5,1,49.71,10
994,46,5,1,52.98,9
995,47,1,1,51.33,19
996,47,3,1,52.65,14
997,47,2,1,56.86,12
998,48,2,1,36.58,15
999,49,5,1,19.19,15
1000,50,2,1,10.97,15
835,26,3,1,44.18,18
836,26,4,1,49.05,14
837,26,3,1,48.63,9
838,26,4,1,43.02,8
839,26,3,1,10.29,8
840,26,3,1,41.14,7
841,26,1,1,32.34,7
842,26,5,1,39.51,1
850,28,1,1,10.93,15
851,28,2,1,27.18,11
852,28,2,1,40.85,11
853,28,5,1,58.81,5
854,28,3,1,12.91,3
855,28,1,1,57.6,3
856,28,1,1,11.87,3
857,28,5,1,59.04,3
858,28,5,1,54.29,3
953,36,1,1,16.85,15
954,36,1,1,21.15,11
955,36,2,1,39.55,7
956,36,4,1,48.19,7
957,36,4,1,42.57,3
941,35,3,1,33.34,19
942,35,5,1,12.61,15
943,35,4,1,27.55,15
944,35,1,1,23.99,15
945,35,5,1,38.85,14
946,35,2,1,43.14,12
947,35,4,1,21.0,11
948,35,5,1,21.59,11
949,35,2,1,36.91,8
950,35,2,1,51.74,7
951,35,4,1,33.92,3
952,35,1,1,44.88,3
361,13,4,1,54.64,19
362,13,2,1,36.89,18
363,13,2,1,56.13,16
364,13,3,1,58.08,15
365,13,4,1,13.47,15
366,13,5,1,12.96,14
367,13,1,1,22.08,14
368,13,4,1,23.57,14
369,13,1,1,18.28,14
370,13,4,1,53.95,14
371,13,2,1,25.08,9
372,13,3,1,35.96,7
373,13,4,1,52.87,7
374,13,1,1,34.41,7
375,13,2,1,32.38,7
376,13,2,1,22.54,5
377,13,4,1,56.07,3
378,13,2,1,48.77,3
379,13,5,1,43.59,3
380,13,5,1,26.33,3
381,13,1,1,16.26,3
382,13,4,1,28.54,3
383,13,1,1,37.52,3
384,13,3,1,10.79,3
385,13,2,1,10.62,3
386,13,4,1,10.66,3
387,13,3,1,52.88,2
388,13,2,1,28.34,1
389,13,4,1,22.85,1
985,42,5,1,54.0,16
986,42,1,1,47.72,14
987,42,2,1,25.77,7
935,34,5,1,20.47,15
936,34,3,1,49.46,15
937,34,5,1,39.67,8
938,34,1,1,28.77,7
939,34,5,1,17.97,7
940,34,3,1,49.97,3
214,8,3,1,15.08,5
215,8,2,1,28.58,5
216,8,1,1,50.26,4
217,8,1,1,14.82,4
218,8,3,1,28.07,4
219,8,4,1,32.49,4
220,8,4,1,58.63,4
221,8,4,1,57.22,4
222,8,4,1,17.73,3
223,8,1,1,29.7,3
224,8,3,1,26.78,3
225,8,1,1,38.35,3
226,8,1,1,35.01,3
227,8,3,1,43.19,1
228,8,1,1,45.42,1
229,8,2,1,37.46,1
230,8,1,1,47.11,1
231,8,1,1,32.93,1
232,8,2,1,55.53,1
969,38,2,1,31.77,16
970,38,5,1,52.79,14
971,38,2,1,24.04,3
1000,50,2,1,10.97,15
998,48,2,1,36.58,15
520,17,4,1,17.93,19
521,17,3,1,22.6,19
522,17,1,1,13.99,19
523,17,4,1,22.5,19
524,17,4,1,53.13,19
525,17,4,1,33.29,18
526,17,1,1,18.02,18
527,17,5,1,20.59,16
528,17,1,1,39.58,16
529,17,1,1,49.46,16
530,17,2,1,42.95,16
531,17,5,1,56.76,16
532,17,4,1,41.6,15
533,17,2,1,52.72,15
534,17,3,1,27.37,15
535,17,1,1,36.0,15
536,17,3,1,41.82,15
537,17,1,1,55.02,15
538,17,1,1,23.15,15
539,17,4,1,32.0,15
540,17,5,1,33.34,15
541,17,2,1,20.27,15
542,17,2,1,36.94,15
543,17,2,1,41.06,15
544,17,2,1,10.76,15
545,17,1,1,19.15,15
546,17,1,1,22.16,15
547,17,2,1,29.0,15
548,17,3,1,54.59,15
549,17,3,1,34.95,15
550,17,5,1,37.72,15
551,17,1,1,11.11,15
552,17,1,1,15.48,15
553,17,3,1,46.82,15
554,17,4,1,18.46,15
555,17,5,1,50.54,15
556,17,3,1,37.1,14
557,17,1,1,45.95,14
558,17,3,1,56.8,14
559,17,5,1,44.48,14
560,17,2,1,54.04,14
561,17,4,1,16.88,14
562,17,5,1,39.5,14
563,17,4,1,49.83,14
564,17,3,1,46.91,14
565,17,5,1,16.28,14
566,17,4,1,47.02,14
567,17,5,1,10.23,14
568,17,4,1,46.47,14
569,17,2,1,36.58,14
570,17,2,1,44.14,14
571,17,3,1,11.23,14
572,17,2,1,43.28,14
573,17,2,1,47.27,14
574,17,4,1,31.85,14
575,17,1,1,46.23,14
576,17,4,1,51.48,14
577,17,4,1,13.33,13
578,17,3,1,49.67,12
579,17,5,1,58.32,12
580,17,5,1,56.51,12
581,17,1,1,48.39,11
582,17,5,1,20.88,11
583,17,3,1,58.87,9
584,17,1,1,11.82,9
585,17,5,1,44.05,9
586,17,1,1,16.68,9
587,17,3,1,10.41,9
588,17,1,1,47.44,9
589,17,5,1,43.62,8
590,17,1,1,41.39,8
591,17,1,1,40.72,8
592,17,3,1,20.22,8
593,17,2,1,56.48,8
594,17,1,1,52.86,8
595,17,2,1,43.64,8
596,17,3,1,37.51,8
597,17,1,1,22.14,7
598,17,2,1,34.72,7
599,17,3,1,36.05,7
600,17,4,1,49.03,7
601,17,3,1,33.17,7
602,17,1,1,20.9,7
603,17,3,1,13.22,7
604,17,5,1,57.84,6
605,17,4,1,55.02,6
606,17,1,1,31.58,6
607,17,5,1,17.8,6
608,17,1,1,10.27,6
609,17,4,1,30.6,6
610,17,2,1,46.58,6
611,17,3,1,53.68,5
612,17,2,1,47.22,5
613,17,2,1,34.5,5
614,17,1,1,11.83,5
615,17,5,1,16.23,5
616,17,4,1,11.48,5
617,17,5,1,38.13,5
618,17,1,1,36.55,5
619,17,2,1,23.32,5
620,17,2,1,16.96,5
621,17,1,1,38.7,5
622,17,5,1,34.13,5
623,17,3,1,58.59,5
624,17,3,1,52.35,4
625,17,4,1,27.88,4
626,17,5,1,29.85,4
627,17,5,1,19.67,4
628,17,3,1,20.44,4
629,17,4,1,13.9,4
630,17,1,1,48.94,4
631,17,2,1,34.77,3
632,17,2,1,21.8,3
633,17,4,1,46.02,3
634,17,2,1,18.13,3
635,17,1,1,41.93,3
636,17,4,1,36.8,3
637,17,2,1,20.93,3
638,17,1,1,58.09,3
639,17,4,1,43.58,3
640,17,2,1,12.3,3
641,17,1,1,22.14,3
642,17,3,1,52.25,3
643,17,1,1,53.49,3
644,17,1,1,23.43,3
645,17,1,1,46.45,3
646,17,2,1,43.55,3
647,17,1,1,56.68,3
648,17,1,1,24.61,3
649,17,1,1,32.87,3
650,17,2,1,29.4,3
651,17,1,1,26.13,3
652,17,2,1,25.02,3
653,17,4,1,20.11,3
654,17,5,1,37.6,3
655,17,2,1,38.62,3
656,17,2,1,18.74,3
657,17,4,1,52.62,3
658,17,5,1,39.24,3
659,17,2,1,17.81,3
660,17,5,1,23.9,3
661,17,5,1,35.28,3
662,17,5,1,21.55,3
663,17,5,1,14.08,3
664,17,5,1,19.69,1
665,17,4,1,50.59,1
666,17,1,1,18.88,1
667,17,2,1,42.4,1
668,17,2,1,24.96,1
669,17,4,1,32.36,1
670,17,5,1,38.43,1
671,17,1,1,38.0,1
999,49,5,1,19.19,15
693,20,4,1,18.78,16
694,20,4,1,25.02,16
695,20,5,1,13.34,16
696,20,1,1,56.4,16
697,20,4,1,43.29,16
698,20,1,1,28.09,16
699,20,2,1,52.37,16
700,20,4,1,35.07,15
701,20,2,1,44.28,15
702,20,2,1,42.98,15
703,20,5,1,46.02,14
704,20,1,1,52.26,14
705,20,3,1,44.73,14
706,20,2,1,29.65,14
707,20,5,1,37.51,14
708,20,3,1,56.02,14
709,20,2,1,38.73,13
710,20,5,1,32.3,12
711,20,4,1,56.63,9
712,20,5,1,39.61,7
713,20,5,1,12.16,7
714,20,3,1,44.81,7
715,20,3,1,57.74,5
716,20,5,1,56.0,5
717,20,4,1,45.51,5
718,20,3,1,17.21,5
719,20,1,1,52.11,4
720,20,5,1,46.08,4
721,20,5,1,49.45,4
722,20,3,1,31.63,4
723,20,5,1,48.75,4
724,20,2,1,14.74,4
725,20,3,1,58.64,3
726,20,1,1,24.72,3
727,20,1,1,55.46,3
728,20,3,1,44.07,3
729,20,4,1,43.87,3
730,20,2,1,56.02,3
731,20,3,1,22.06,3
732,20,1,1,31.22,3
733,20,1,1,53.82,1
734,20,4,1,36.25,1
735,20,2,1,29.38,1
736,20,4,1,13.33,1
737,20,3,1,21.72,1
738,20,2,1,28.99,1
739,20,1,1,52.94,1
740,20,3,1,58.75,1
296,12,2,1,50.1,20
297,12,5,1,47.61,17
298,12,5,1,50.27,16
299,12,5,1,17.27,16
300,12,4,1,54.11,16
301,12,1,1,21.04,15
302,12,3,1,42.15,15
303,12,5,1,51.36,15
304,12,5,1,53.53,15
305,12,5,1,27.88,14
306,12,3,1,52.67,14
307,12,4,1,25.85,14
308,12,4,1,45.21,14
309,12,4,1,26.41,14
310,12,3,1,55.84,14
311,12,2,1,41.56,14
312,12,4,1,24.48,14
313,12,2,1,28.9,14
314,12,3,1,10.6,14
315,12,4,1,27.09,14
316,12,3,1,14.39,14
317,12,5,1,11.21,14
318,12,4,1,25.01,14
319,12,4,1,17.03,14
320,12,2,1,39.72,14
321,12,5,1,46.29,12
322,12,1,1,56.54,12
323,12,2,1,59.45,11
324,12,1,1,13.34,11
325,12,2,1,45.14,11
326,12,4,1,16.34,11
327,12,4,1,48.48,11
328,12,2,1,28.03,9
329,12,2,1,51.15,8
330,12,1,1,58.54,8
331,12,3,1,21.96,8
332,12,3,1,42.78,7
333,12,3,1,40.2,7
334,12,4,1,49.67,7
335,12,2,1,19.02,6
336,12,3,1,40.32,6
337,12,4,1,24.73,5
338,12,4,1,45.56,5
339,12,1,1,44.58,5
340,12,5,1,34.22,5
341,12,4,1,59.98,5
342,12,5,1,58.0,5
343,12,5,1,26.58,4
344,12,4,1,23.21,3
345,12,3,1,26.26,3
346,12,2,1,27.41,3
347,12,5,1,52.51,3
348,12,1,1,22.96,3
349,12,2,1,22.1,3
350,12,4,1,12.47,3
351,12,2,1,44.97,3
352,12,5,1,41.0,3
353,12,5,1,49.13,3
354,12,2,1,22.11,3
355,12,4,1,16.78,2
356,12,4,1,51.96,1
357,12,5,1,12.34,1
358,12,4,1,30.66,1
359,12,5,1,57.2,1
360,12,5,1,39.07,1
905,33,4,1,30.52,19
906,33,2,1,56.41,16
907,33,1,1,33.37,16
908,33,3,1,14.02,16
909,33,2,1,40.11,16
910,33,5,1,37.34,15
911,33,1,1,37.6,15
912,33,2,1,41.25,15
913,33,4,1,42.16,15
914,33,4,1,28.77,14
915,33,2,1,19.55,14
916,33,2,1,28.01,14
917,33,5,1,50.62,14
918,33,1,1,11.53,13
919,33,5,1,20.1,12
920,33,2,1,38.77,12
921,33,4,1,20.5,11
922,33,3,1,12.34,9
923,33,1,1,53.63,8
924,33,5,1,11.38,7
925,33,3,1,46.01,7
926,33,1,1,28.25,7
927,33,5,1,59.92,6
928,33,4,1,39.61,6
929,33,5,1,11.05,5
930,33,5,1,24.91,5
931,33,1,1,13.66,3
932,33,2,1,23.59,3
933,33,4,1,34.32,3
934,33,4,1,33.14,3
991,46,4,1,49.05,16
992,46,1,1,54.07,14
993,46,5,1,49.71,10
994,46,5,1,52.98,9
983,41,5,1,29.87,14
984,41,2,1,15.79,6
113,6,2,1,53.74,20
114,6,4,1,29.69,16
115,6,5,1,55.53,16
116,6,2,1,36.95,15
117,6,5,1,30.25,15
118,6,3,1,28.08,14
119,6,4,1,45.84,14
120,6,1,1,20.55,12
121,6,3,1,39.01,12
122,6,1,1,17.28,11
123,6,4,1,16.62,7
124,6,2,1,37.34,6
125,6,3,1,32.97,5
126,6,5,1,28.32,4
127,6,2,1,26.77,4
128,6,5,1,21.07,3
129,6,5,1,35.66,3
130,6,1,1,55.55,3
131,6,2,1,49.53,3
132,6,1,1,46.83,3
133,6,5,1,20.79,3
134,6,5,1,41.32,1
135,6,4,1,34.56,1
136,6,4,1,25.83,1
137,6,3,1,27.7,1
138,6,5,1,16.97,1
887,32,5,1,54.23,20
888,32,2,1,25.52,16
889,32,2,1,19.73,16
890,32,1,1,36.28,16
891,32,2,1,59.64,15
892,32,4,1,24.7,14
893,32,4,1,14.58,14
894,32,4,1,21.8,14
895,32,4,1,11.45,8
896,32,5,1,44.48,8
897,32,5,1,52.4,7
898,32,1,1,39.67,6
899,32,3,1,58.55,6
900,32,5,1,42.91,5
901,32,3,1,55.91,5
902,32,1,1,51.22,5
903,32,1,1,14.54,3
904,32,1,1,43.7,3
870,31,1,1,39.25,16
871,31,2,1,21.36,15
872,31,2,1,23.4,14
873,31,4,1,10.56,14
874,31,1,1,40.12,14
875,31,5,1,36.97,12
876,31,2,1,48.64,12
877,31,4,1,23.37,5
878,31,5,1,35.63,5
879,31,3,1,12.75,4
880,31,3,1,47.51,4
881,31,1,1,34.79,4
882,31,4,1,25.01,4
883,31,3,1,49.56,4
884,31,1,1,57.86,3
885,31,4,1,49.47,3
886,31,2,1,54.89,3
860,30,2,1,44.07,14
861,30,5,1,11.83,14
862,30,3,1,25.98,14
863,30,5,1,14.75,14
864,30,4,1,43.68,9
865,30,2,1,25.55,7
866,30,5,1,30.89,3
867,30,4,1,31.69,3
868,30,5,1,55.5,3
869,30,1,1,51.07,3
507,16,5,1,35.02,19
508,16,4,1,57.25,19
509,16,1,1,37.32,19
510,16,2,1,18.03,14
511,16,3,1,31.19,8
512,16,5,1,45.05,8
513,16,1,1,52.6,7
514,16,2,1,38.4,5
515,16,4,1,12.36,4
516,16,5,1,20.02,4
517,16,5,1,31.58,2
518,16,1,1,55.66,1
519,16,4,1,28.8,1
81,5,3,1,47.82,20
82,5,2,1,19.63,18
83,5,3,1,56.5,16
84,5,2,1,16.64,16
85,5,3,1,44.1,15
86,5,1,1,54.21,14
87,5,2,1,13.92,14
88,5,2,1,10.69,14
89,5,5,1,48.35,14
90,5,1,1,16.73,14
91,5,4,1,26.8,12
92,5,3,1,54.36,12
93,5,4,1,35.28,12
94,5,2,1,11.84,12
95,5,4,1,59.48,12
96,5,1,1,27.26,11
97,5,4,1,13.71,11
98,5,5,1,25.37,7
99,5,5,1,52.3,7
100,5,3,1,20.89,7
101,5,3,1,24.8,6
102,5,1,1,38.38,6
103,5,5,1,23.05,3
104,5,4,1,43.45,3
105,5,2,1,19.21,3
106,5,4,1,25.4,3
107,5,1,1,24.72,3
108,5,3,1,57.7,1
109,5,5,1,12.29,1
110,5,4,1,15.85,1
111,5,4,1,20.3,1
112,5,2,1,53.98,1
741,21,1,1,45.07,16
742,21,4,1,43.29,15
743,21,2,1,55.85,15
744,21,5,1,36.29,1
745,21,4,1,58.35,1
746,21,5,1,39.45,1
397,15,5,1,40.3,18
398,15,4,1,31.05,18
399,15,1,1,26.41,17
400,15,5,1,23.11,17
401,15,3,1,44.18,16
402,15,4,1,31.12,16
403,15,4,1,16.77,16
404,15,2,1,37.13,16
405,15,2,1,56.06,16
406,15,3,1,41.83,16
407,15,1,1,19.83,16
408,15,3,1,22.0,16
409,15,1,1,54.35,16
410,15,5,1,29.14,16
411,15,2,1,30.81,16
412,15,1,1,43.54,15
413,15,1,1,38.21,15
414,15,2,1,17.24,15
415,15,5,1,38.49,15
416,15,1,1,12.23,15
417,15,4,1,19.43,15
418,15,4,1,30.8,15
419,15,1,1,27.43,15
420,15,5,1,12.51,15
421,15,3,1,38.2,14
422,15,1,1,19.6,14
423,15,1,1,43.04,14
424,15,4,1,17.43,14
425,15,2,1,15.77,14
426,15,2,1,45.58,14
427,15,1,1,21.95,14
428,15,5,1,29.14,14
429,15,5,1,26.79,14
430,15,4,1,58.79,14
431,15,3,1,15.06,14
432,15,5,1,51.75,14
433,15,3,1,37.8,14
434,15,5,1,49.32,14
435,15,5,1,56.37,14
436,15,2,1,27.06,13
437,15,1,1,33.26,12
438,15,4,1,59.9,12
439,15,4,1,21.21,12
440,15,3,1,41.46,12
441,15,3,1,11.68,11
442,15,5,1,16.89,11
443,15,4,1,19.53,11
444,15,1,1,24.57,10
445,15,1,1,35.92,9
446,15,4,1,34.06,8
447,15,2,1,17.76,8
448,15,1,1,39.36,8
449,15,3,1,28.45,8
450,15,5,1,38.89,8
451,15,4,1,21.82,8
452,15,4,1,29.48,8
453,15,1,1,25.06,8
454,15,4,1,12.55,8
455,15,2,1,44.21,8
456,15,1,1,19.22,8
457,15,3,1,56.91,8
458,15,3,1,55.06,8
459,15,4,1,13.2,8
460,15,4,1,45.13,7
461,15,1,1,46.64,7
462,15,3,1,59.45,6
463,15,3,1,49.98,6
464,15,4,1,42.14,6
465,15,1,1,48.67,5
466,15,3,1,25.15,5
467,15,3,1,31.63,5
468,15,4,1,32.35,5
469,15,4,1,38.71,4
470,15,3,1,16.81,4
471,15,1,1,28.23,4
472,15,2,1,27.8,4
473,15,4,1,31.95,3
474,15,4,1,50.66,3
475,15,2,1,58.09,3
476,15,2,1,30.0,3
477,15,2,1,53.51,3
478,15,1,1,37.25,3
479,15,4,1,36.74,3
480,15,2,1,49.51,3
481,15,3,1,41.67,3
482,15,2,1,14.16,3
483,15,2,1,40.17,3
484,15,2,1,13.51,3
485,15,2,1,57.83,3
486,15,2,1,22.2,3
487,15,2,1,45.11,3
488,15,2,1,42.38,3
489,15,5,1,56.7,3
490,15,4,1,28.85,3
491,15,1,1,28.88,3
492,15,5,1,26.66,3
493,15,5,1,15.28,3
494,15,5,1,51.32,3
495,15,1,1,27.35,3
496,15,5,1,21.74,3
497,15,2,1,40.87,3
498,15,2,1,56.58,3
499,15,3,1,30.48,3
500,15,1,1,11.89,2
501,15,4,1,34.0,2
502,15,5,1,57.42,2
503,15,5,1,57.82,1
504,15,5,1,41.56,1
505,15,2,1,14.4,1
506,15,4,1,51.32,1
990,45,5,1,54.81,9
834,25,2,1,15.4,1
859,29,1,1,37.35,3
233,9,5,1,15.94,18
234,9,3,1,58.11,16
235,9,3,1,17.44,15
236,9,2,1,54.21,8
237,9,2,1,47.13,8
238,9,5,1,29.93,7
239,9,2,1,20.75,5
240,9,2,1,20.02,2
241,9,2,1,36.34,1
242,9,1,1,25.89,1
243,9,2,1,43.38,1
815,24,4,1,51.77,22
816,24,2,1,52.15,19
817,24,3,1,20.66,19
818,24,2,1,23.88,19
819,24,1,1,33.63,17
820,24,4,1,57.31,17
821,24,3,1,14.27,16
822,24,3,1,14.19,15
823,24,2,1,41.05,15
824,24,3,1,46.78,14
825,24,5,1,50.89,14
826,24,5,1,53.64,8
827,24,5,1,29.04,8
828,24,1,1,40.45,8
829,24,5,1,51.17,7
830,24,5,1,15.42,6
831,24,3,1,38.77,5
832,24,5,1,17.49,5
833,24,3,1,30.95,1
995,47,1,1,51.33,19
996,47,3,1,52.65,14
997,47,2,1,56.86,12
843,27,2,1,10.4,14
844,27,2,1,39.43,12
845,27,4,1,56.27,11
846,27,4,1,21.3,6
847,27,2,1,21.14,3
848,27,1,1,59.95,3
849,27,2,1,31.04,3
390,14,1,1,37.97,16
391,14,3,1,21.87,15
392,14,5,1,30.03,14
393,14,4,1,24.57,9
394,14,2,1,27.62,4
395,14,4,1,57.49,1
396,14,3,1,28.42,1
244,10,5,1,25.27,19
245,10,5,1,34.53,19
246,10,2,1,33.97,16
247,10,3,1,15.97,16
248,10,2,1,21.96,16
249,10,2,1,24.12,15
250,10,1,1,55.99,15
251,10,3,1,16.24,15
252,10,4,1,35.61,15
253,10,4,1,32.61,14
254,10,2,1,28.82,14
255,10,3,1,40.83,12
256,10,4,1,53.98,11
257,10,4,1,47.67,11
258,10,5,1,14.75,11
259,10,4,1,20.9,7
260,10,2,1,31.3,5
261,10,4,1,59.99,4
262,10,2,1,12.87,4
263,10,4,1,13.38,4
264,10,2,1,56.43,4
265,10,2,1,12.25,3
266,10,2,1,45.43,3
267,10,4,1,11.1,3
268,10,1,1,27.41,3
269,10,4,1,39.77,1
270,10,2,1,48.71,1
271,10,1,1,28.34,1
272,10,1,1,38.92,1
273,10,4,1,58.99,1
274,10,3,1,34.74,1
275,10,4,1,39.24,1
276,10,5,1,47.09,1
277,10,2,1,41.24,1
278,10,3,1,37.26,1
801,23,3,1,42.96,16
802,23,5,1,57.36,16
803,23,3,1,44.74,14
804,23,2,1,37.55,12
805,23,2,1,55.91,9
806,23,2,1,28.41,8
807,23,3,1,10.01,7
808,23,4,1,13.76,5
809,23,1,1,16.28,5
810,23,3,1,13.03,3
811,23,5,1,57.35,3
812,23,1,1,25.83,3
813,23,3,1,30.6,3
814,23,2,1,29.45,1
672,18,2,1,37.59,19
673,18,5,1,35.67,16
674,18,3,1,43.3,15
675,18,2,1,10.65,15
676,18,1,1,26.12,15
677,18,2,1,48.74,11
678,18,3,1,21.36,11
679,18,2,1,32.42,5
680,18,2,1,10.92,3
681,18,3,1,19.07,3
682,18,1,1,33.26,3
683,18,2,1,54.86,3
684,18,2,1,51.48,3
685,18,1,1,44.18,1
686,18,1,1,36.26,1
687,18,3,1,34.96,1
978,40,2,1,46.35,16
979,40,2,1,46.03,16
980,40,4,1,52.15,14
981,40,4,1,12.08,7
982,40,5,1,46.49,6
139,7,5,1,52.29,19
140,7,2,1,16.28,16
141,7,3,1,19.49,16
142,7,3,1,38.16,16
143,7,1,1,51.04,16
144,7,4,1,50.4,16
145,7,5,1,13.61,16
146,7,2,1,18.97,16
147,7,4,1,10.16,16
148,7,3,1,15.44,16
149,7,2,1,48.41,16
150,7,1,1,46.91,16
151,7,4,1,45.61,16
152,7,1,1,19.92,16
153,7,1,1,29.17,16
154,7,4,1,54.63,16
155,7,1,1,22.11,16
156,7,3,1,51.99,16
157,7,3,1,36.72,16
158,7,3,1,17.08,16
159,7,1,1,37.92,16
160,7,2,1,33.14,15
161,7,3,1,41.62,15
162,7,1,1,36.5,15
163,7,5,1,15.38,15
164,7,3,1,37.34,14
165,7,2,1,53.9,14
166,7,1,1,25.38,14
167,7,5,1,11.89,14
168,7,3,1,35.43,14
169,7,4,1,47.82,14
170,7,1,1,25.48,14
171,7,1,1,38.39,14
172,7,1,1,51.51,14
173,7,5,1,57.62,14
174,7,1,1,32.01,14
175,7,4,1,48.8,14
176,7,1,1,10.9,14
177,7,3,1,33.95,9
178,7,5,1,14.1,8
179,7,2,1,19.57,7
180,7,3,1,20.96,6
181,7,4,1,36.39,6
182,7,2,1,16.33,5
183,7,2,1,52.41,5
184,7,1,1,27.88,4
185,7,3,1,50.44,4
186,7,4,1,14.41,3
187,7,5,1,55.55,3
188,7,5,1,21.57,3
189,7,4,1,43.63,3
190,7,2,1,39.13,3
191,7,4,1,31.45,3
192,7,2,1,42.72,3
193,7,1,1,45.17,3
194,7,2,1,49.31,3
195,7,1,1,38.02,3
196,7,2,1,54.81,2
197,7,4,1,11.75,2
198,7,5,1,11.64,2
199,7,3,1,18.51,1
200,7,1,1,36.52,1
201,7,4,1,54.12,1
202,7,4,1,10.64,1
203,7,4,1,42.12,1
204,7,2,1,28.48,1
205,7,5,1,46.96,1
206,7,3,1,21.71,1
207,7,4,1,29.87,1
208,7,3,1,39.39,1
209,7,4,1,45.24,1
210,7,3,1,56.76,1
211,7,5,1,40.28,1
212,7,5,1,34.65,1
213,7,3,1,57.06,1
989,44,2,1,35.88,8
972,39,5,1,17.66,18
973,39,5,1,32.24,16
974,39,1,1,37.8,15
975,39,2,1,20.91,9
976,39,1,1,46.33,7
977,39,5,1,55.65,4
688,19,5,1,44.84,3
689,19,4,1,51.22,3
690,19,2,1,24.42,2
691,19,1,1,44.91,1
692,19,3,1,40.44,1
988,43,4,1,58.33,8
958,37,2,1,12.84,19
959,37,5,1,23.82,18
960,37,3,1,52.22,18
961,37,5,1,43.61,14
962,37,1,1,13.82,14
963,37,2,1,39.24,14
964,37,1,1,18.32,6
965,37,3,1,31.49,5
966,37,4,1,59.71,4
967,37,1,1,34.93,4
968,37,2,1,15.77,3
70,4,1,1,45.17,19
71,4,3,1,49.43,15
72,4,4,1,48.87,14
73,4,1,1,36.94,8
74,4,4,1,37.33,7
75,4,1,1,44.34,7
76,4,2,1,30.54,6
77,4,3,1,56.88,6
78,4,2,1,23.21,3
79,4,4,1,38.95,3
80,4,5,1,26.08,1
279,11,3,1,57.36,15
280,11,4,1,13.86,12
281,11,3,1,20.46,11
282,11,3,1,48.49,11
283,11,4,1,43.58,7
284,11,5,1,13.73,4
285,11,5,1,48.39,4
286,11,2,1,21.94,4
287,11,1,1,42.8,3
288,11,3,1,45.75,3
289,11,5,1,52.53,3
290,11,2,1,44.29,3
291,11,5,1,48.96,3
292,11,2,1,54.62,3
293,11,2,1,19.69,3
294,11,3,1,19.18,1
295,11,2,1,29.82,1
747,22,2,1,22.65,19
748,22,5,1,17.46,19
749,22,4,1,45.22,16
750,22,1,1,14.86,16
751,22,4,1,28.81,16
752,22,3,1,28.13,16
753,22,5,1,43.55,15
754,22,2,1,38.28,15
755,22,5,1,48.56,15
756,22,5,1,29.99,15
757,22,1,1,14.36,14
758,22,1,1,46.31,14
759,22,1,1,27.12,14
760,22,5,1,35.35,14
761,22,2,1,40.36,14
762,22,2,1,55.35,14
763,22,4,1,50.83,14
764,22,3,1,58.14,14
765,22,5,1,14.44,12
766,22,1,1,48.05,12
767,22,3,1,54.65,12
768,22,3,1,51.34,11
769,22,2,1,54.4,9
770,22,2,1,33.23,9
771,22,2,1,28.93,8
772,22,5,1,36.39,8
773,22,5,1,55.65,8
774,22,3,1,50.35,7
775,22,1,1,50.96,6
776,22,3,1,47.31,5
777,22,3,1,41.73,5
778,22,2,1,14.64,5
779,22,5,1,11.33,5
780,22,2,1,41.81,5
781,22,3,1,23.63,5
782,22,5,1,15.52,5
783,22,5,1,48.13,5
784,22,5,1,10.0,5
785,22,3,1,24.17,4
786,22,4,1,32.36,3
787,22,1,1,32.74,3
788,22,4,1,44.92,3
789,22,3,1,29.64,3
790,22,3,1,14.57,3
791,22,3,1,43.69,3
792,22,5,1,53.04,3
793,22,3,1,42.21,3
794,22,2,1,26.09,3
